File,Line,Column,DefaultLevel,Level,Category,Name,Warning,Suggestion,Note,CWEs,Context,Fingerprint,ToolVersion,RuleId,HelpUri
./Code/keepassxc-develop/src/streams/StoreDataStream.cpp,25,23,2,2,misc,open,"Check when opening files - can an attacker redirect it (via symlinks), force the opening of special file type (e.g., device files), move things around to create a race condition, control its ancestors, or change its contents? (CWE-362).",,,CWE-362,bool StoreDataStream::open(QIODevice::OpenMode mode),ff121420cf2a1982168a13ed7dd61d83da728043f290ee1a6aa1e7934b8f5948,2.0.19,FF1040,https://cwe.mitre.org/data/definitions/362.html
./Code/keepassxc-develop/src/streams/StoreDataStream.cpp,27,34,2,2,misc,open,"Check when opening files - can an attacker redirect it (via symlinks), force the opening of special file type (e.g., device files), move things around to create a race condition, control its ancestors, or change its contents? (CWE-362).",,,CWE-362,    bool result = LayeredStream::open(mode);,cba0b3d6e4911fe64ee841816b8c0432ff990524f739fbfa89ab5b39b0c11f4e,2.0.19,FF1040,https://cwe.mitre.org/data/definitions/362.html
./Code/keepassxc-develop/src/streams/StoreDataStream.h,29,10,2,2,misc,open,"Check when opening files - can an attacker redirect it (via symlinks), force the opening of special file type (e.g., device files), move things around to create a race condition, control its ancestors, or change its contents? (CWE-362).",,,CWE-362,    bool open(QIODevice::OpenMode mode) override;,0f37f9911c1f820699a7f65cd80a59977a6a923305e1897b71e82a219de8edac,2.0.19,FF1040,https://cwe.mitre.org/data/definitions/362.html
./Code/keepassxc-develop/src/streams/SymmetricCipherStream.cpp,61,29,2,2,misc,open,"Check when opening files - can an attacker redirect it (via symlinks), force the opening of special file type (e.g., device files), move things around to create a race condition, control its ancestors, or change its contents? (CWE-362).",,,CWE-362,bool SymmetricCipherStream::open(QIODevice::OpenMode mode),3554225605103e33ba6fc6b63abd42770d52403e8be9760b38125bf4e47e8a3a,2.0.19,FF1040,https://cwe.mitre.org/data/definitions/362.html
./Code/keepassxc-develop/src/streams/SymmetricCipherStream.cpp,63,46,2,2,misc,open,"Check when opening files - can an attacker redirect it (via symlinks), force the opening of special file type (e.g., device files), move things around to create a race condition, control its ancestors, or change its contents? (CWE-362).",,,CWE-362,    return m_isInitialized && LayeredStream::open(mode);,97da56bc3ceed0aa6ff5d5f7d3e2db055b31bfa8c6667d650e78eaf85f4faaad,2.0.19,FF1040,https://cwe.mitre.org/data/definitions/362.html
./Code/keepassxc-develop/src/streams/SymmetricCipherStream.cpp,114,9,2,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120).,Make sure destination can always hold the source data.,,CWE-120,"        memcpy(data + offset, m_buffer.constData() + m_bufferPos, bytesToCopy);",9545df4d617871356024aa6980fa3f167e75b96865af535d451d647f2c876fbe,2.0.19,FF1004,https://cwe.mitre.org/data/definitions/120.html
./Code/keepassxc-develop/src/streams/SymmetricCipherStream.h,36,10,2,2,misc,open,"Check when opening files - can an attacker redirect it (via symlinks), force the opening of special file type (e.g., device files), move things around to create a race condition, control its ancestors, or change its contents? (CWE-362).",,,CWE-362,    bool open(QIODevice::OpenMode mode) override;,0f37f9911c1f820699a7f65cd80a59977a6a923305e1897b71e82a219de8edac,2.0.19,FF1040,https://cwe.mitre.org/data/definitions/362.html
./Code/keepassxc-develop/src/streams/qtiocompressor.cpp,327,22,2,2,misc,open,"Check when opening files - can an attacker redirect it (via symlinks), force the opening of special file type (e.g., device files), move things around to create a race condition, control its ancestors, or change its contents? (CWE-362).",,,CWE-362,bool QtIOCompressor::open(OpenMode mode),2b15493df211b297c9a6a0ec63e995cb8606255b62adbed4a72583eaaf728c1a,2.0.19,FF1040,https://cwe.mitre.org/data/definitions/362.html
./Code/keepassxc-develop/src/streams/qtiocompressor.cpp,360,24,2,2,misc,open,"Check when opening files - can an attacker redirect it (via symlinks), force the opening of special file type (e.g., device files), move things around to create a race condition, control its ancestors, or change its contents? (CWE-362).",,,CWE-362,        if (d->device->open(mode) == false) {,e7fb472c4be3d8b454a8486467d6d04bb8d94021430b9c819287cc66a74bc0a8,2.0.19,FF1040,https://cwe.mitre.org/data/definitions/362.html
./Code/keepassxc-develop/src/streams/qtiocompressor.cpp,414,23,2,2,misc,open,"Check when opening files - can an attacker redirect it (via symlinks), force the opening of special file type (e.g., device files), move things around to create a race condition, control its ancestors, or change its contents? (CWE-362).",,,CWE-362,    return QIODevice::open(mode);,a846a73edceb48f5787413a606a369c11bfc94daadf33c47e2844047748765b3,2.0.19,FF1040,https://cwe.mitre.org/data/definitions/362.html
./Code/keepassxc-develop/src/streams/qtiocompressor.h,64,10,2,2,misc,open,"Check when opening files - can an attacker redirect it (via symlinks), force the opening of special file type (e.g., device files), move things around to create a race condition, control its ancestors, or change its contents? (CWE-362).",,,CWE-362,    bool open(OpenMode mode) override;,9e986d296c19ebf47ccadf14627dda08a03e12c00f555a6621e3f932151bbdca,2.0.19,FF1040,https://cwe.mitre.org/data/definitions/362.html
./Code/keepassxc-develop/src/thirdparty/ykcore/ykcore.c,170,11,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,"	unsigned char buf[FEATURE_RPT_SIZE * 2];",78968de57703324ba6a0e0355c2b07b5b3dfbfa22722ea087a801c6f294dfaa3,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
./Code/keepassxc-develop/src/thirdparty/ykcore/ykcore.c,277,11,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,"	unsigned char buf[sizeof(YK_CONFIG) + ACC_CODE_SIZE];",d7ba3f3bd2124e8992009c0580d4f1fa0cedcd27f5b3289958b40c0ab3118a60,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
./Code/keepassxc-develop/src/thirdparty/ykcore/ykcore.c,287,3,2,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120).,Make sure destination can always hold the source data.,,CWE-120,"		memcpy(buf, cfg, sizeof(YK_CONFIG));",76419e6098739ba7c64a65c37dcbd4aebdc05dbb06a662f4fae3f7121b3361e6,2.0.19,FF1004,https://cwe.mitre.org/data/definitions/120.html
./Code/keepassxc-develop/src/thirdparty/ykcore/ykcore.c,293,3,2,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120).,Make sure destination can always hold the source data.,,CWE-120,"		memcpy(buf + sizeof(YK_CONFIG), acc_code, ACC_CODE_SIZE);",e10bffb8152f4e5947c2856f134dc34354be6ba87144bf09ba3eca822ad89c53,2.0.19,FF1004,https://cwe.mitre.org/data/definitions/120.html
./Code/keepassxc-develop/src/thirdparty/ykcore/ykcore.c,329,11,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,"	unsigned char buf[sizeof(YK_NDEF)];",dc14ab0279056e61170928cb942b2ccfd5c0d0607ba274d6286be36767226427,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
./Code/keepassxc-develop/src/thirdparty/ykcore/ykcore.c,347,2,2,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120).,Make sure destination can always hold the source data.,,CWE-120,"	memcpy(buf, ndef, sizeof(YK_NDEF));",b06c98b043eadc83e59f8b916fbf3a6d479a65e37ae69eaa7002d93ea1d9f213,2.0.19,FF1004,https://cwe.mitre.org/data/definitions/120.html
./Code/keepassxc-develop/src/thirdparty/ykcore/ykcore.c,354,11,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,"	unsigned char buf[sizeof(YK_DEVICE_CONFIG)];",83762bc14dfdb3be5b6a33e2bce0f6f3a1eccd27efd9ef269e6b920b43a304c7,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
./Code/keepassxc-develop/src/thirdparty/ykcore/ykcore.c,357,2,2,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120).,Make sure destination can always hold the source data.,,CWE-120,"	memcpy(buf, device_config, sizeof(YK_DEVICE_CONFIG));",153b436b3ee4412918ad145d4ef9b260eb40d5f8c37b264135290fb574f6cecb,2.0.19,FF1004,https://cwe.mitre.org/data/definitions/120.html
./Code/keepassxc-develop/src/thirdparty/ykcore/ykcore.c,479,11,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,"	unsigned char data[FEATURE_RPT_SIZE];",02265506cd966d307fa62aa055792ecc65c84e6cfb3c65454a21fe00489a954d,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
./Code/keepassxc-develop/src/thirdparty/ykcore/ykcore.c,493,2,2,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120).,Make sure destination can always hold the source data.,,CWE-120,"	memcpy(buf, data + 1, bufsize);",949152f9caa1be8e31c09470a2b234ab0a9c5394ed758fda1a7214898c96e6e7,2.0.19,FF1004,https://cwe.mitre.org/data/definitions/120.html
./Code/keepassxc-develop/src/thirdparty/ykcore/ykcore.c,509,11,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,"	unsigned char data[FEATURE_RPT_SIZE];",02265506cd966d307fa62aa055792ecc65c84e6cfb3c65454a21fe00489a954d,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
./Code/keepassxc-develop/src/thirdparty/ykcore/ykcore.c,540,4,2,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120).,Make sure destination can always hold the source data.,,CWE-120,"			memcpy(last_data, data, sizeof(data));",4a94818e1ed55504db2afc36c24567683684320252b707d44c2e2b1e8cb0fc06,2.0.19,FF1004,https://cwe.mitre.org/data/definitions/120.html
./Code/keepassxc-develop/src/thirdparty/ykcore/ykcore.c,601,11,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,"	unsigned char data[FEATURE_RPT_SIZE];",02265506cd966d307fa62aa055792ecc65c84e6cfb3c65454a21fe00489a954d,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
./Code/keepassxc-develop/src/thirdparty/ykcore/ykcore.c,617,2,2,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120).,Make sure destination can always hold the source data.,,CWE-120,"	memcpy((char*)buf + *bytes_read, data, sizeof(data) - 1);",6e9353a57c49be9097d19523011494c3428346299def8d10461c9a9a8f7e981e,2.0.19,FF1004,https://cwe.mitre.org/data/definitions/120.html
./Code/keepassxc-develop/src/thirdparty/ykcore/ykcore.c,659,4,2,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120).,Make sure destination can always hold the source data.,,CWE-120,"			memcpy((char*)buf + *bytes_read, data, sizeof(data) - 1);",6e9353a57c49be9097d19523011494c3428346299def8d10461c9a9a8f7e981e,2.0.19,FF1004,https://cwe.mitre.org/data/definitions/120.html
./Code/keepassxc-develop/src/thirdparty/ykcore/ykcore.c,684,11,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,"	unsigned char repbuf[FEATURE_RPT_SIZE];",0213b6ef01584c97158d02a33ddfbd15bc178acb4bf13796bad0a889135d9b3f,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
./Code/keepassxc-develop/src/thirdparty/ykcore/ykcore.c,697,2,2,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120).,Make sure destination can always hold the source data.,,CWE-120,"	memcpy(frame.payload, buf, bufcount);",c2b8c0dad7698c5fa365d1353c194bedd5b0bef485024bc319d5de5c4a7d7e6e,2.0.19,FF1004,https://cwe.mitre.org/data/definitions/120.html
./Code/keepassxc-develop/src/thirdparty/ykcore/ykcore.c,754,11,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,"	unsigned char buf[FEATURE_RPT_SIZE];",a7e043e3702a5e815e6d8cc9a87dec943b809105cba268f5b86090c657f5a903,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
./Code/keepassxc-develop/src/thirdparty/ykcore/ykcore_windows.c,147,2,2,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120).,Make sure destination can always hold the source data.,,CWE-120,"	memcpy (buffer, buf + 1, buffer_size);",ddfd025b88b5bf87c7470092a484174d46578ad5b24de1e012c580ee07d7d888,2.0.19,FF1004,https://cwe.mitre.org/data/definitions/120.html
./Code/keepassxc-develop/src/thirdparty/ykcore/ykcore_windows.c,167,2,2,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120).,Make sure destination can always hold the source data.,,CWE-120,"	memcpy (buf + 1, buffer, buffer_size);",71c9f694a5a06c318e0bcb4ad6abdbe0ce562082fdc4b5ec6d38c3e5c25062be,2.0.19,FF1004,https://cwe.mitre.org/data/definitions/120.html
./Code/keepassxc-develop/src/thirdparty/ykcore/ykcore_windows.c,191,9,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,"	static char buf[1024];",e1bef991329d4085b4d1660a57261b8b50b1ecb4f9b9bdcda1f9f74566bfca80,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
./Code/keepassxc-develop/src/thirdparty/ykcore/ykdef.h,76,14,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,    unsigned char payload[SLOT_DATA_SIZE]; /* Frame payload */,38f6575b89832337507493d064cc9233fdc31f96ea3bea471c3bc088fe7ec337,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
./Code/keepassxc-develop/src/thirdparty/ykcore/ykdef.h,79,14,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,    unsigned char filler[3];            /* Filler */,051ac384ec1373a5c1a02c8ed93c01cfb93be9e6db0519ad70d3d56770a76135,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
./Code/keepassxc-develop/src/thirdparty/ykcore/ykdef.h,87,11,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,"	unsigned char uid[UID_SIZE];	/* Unique (secret) ID */",508b142205632f181c02f40bf7c24fce25643ac8b399762fb332d16fb5a7b19c,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
./Code/keepassxc-develop/src/thirdparty/ykcore/ykdef.h,109,11,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,"	unsigned char fixed[FIXED_SIZE];/* Fixed data in binary format */",430644e0026b8f422f5294c6b80b1d6c3479bd80d5fc0e7dd8f620e909752c27,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
./Code/keepassxc-develop/src/thirdparty/ykcore/ykdef.h,110,11,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,"	unsigned char uid[UID_SIZE];	/* Fixed UID part of ticket */",70dcbc5637b29fb79cc1efeb0299c09e486522b2961b1dd509f4815ebe8f9700,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
./Code/keepassxc-develop/src/thirdparty/ykcore/ykdef.h,111,11,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,"	unsigned char key[KEY_SIZE];	/* AES key */",d0ef159d3e78274ec25357ed147eaca33eadee6ce8e65df17fa28ba7acdc7812,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
./Code/keepassxc-develop/src/thirdparty/ykcore/ykdef.h,112,11,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,"	unsigned char accCode[ACC_CODE_SIZE]; /* Access code to re-program device */",46abb06a424a06540074ab66da9efea9c581448dbc5461fbaf40ee50c779948f,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
./Code/keepassxc-develop/src/thirdparty/ykcore/ykdef.h,117,11,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,"	unsigned char rfu[2];		/* Reserved for future use */",76aea279a50cfa29a9479f356522288dcdb0c0d8d53c865c6aec3cfdc1b4ac0a,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
./Code/keepassxc-develop/src/thirdparty/ykcore/ykdef.h,198,11,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,"	unsigned char data[NDEF_DATA_SIZE];		/* Payload size */",8fc8146e5f6957e586dc1e00291edb21340e6e181ba01c0244aff88455b85376,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
./Code/keepassxc-develop/src/thirdparty/ykcore/ykdef.h,199,11,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,"	unsigned char curAccCode[ACC_CODE_SIZE];	/* Access code */",0ecd6fb941393a253f72604f5cab2de784973e800654aec0127a9889c791925d,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
./Code/keepassxc-develop/src/thirdparty/ykcore/ykdef.h,210,11,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,"	unsigned char scancode[MAX_URL];/* Scancode (lower 7 bits) */",97083d9b4f7ab7d87743c8ecdcba3a198b0037c92823cbb452779d678e7d70b0,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
./Code/keepassxc-develop/src/thirdparty/ykcore/ykdef.h,211,11,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,"	unsigned char scanmod[MAX_URL >> 2];	/* Modifier fields (packed 2 bits each) */",051af0211ad33c767c44e708e9c7953463dc8fe0186760a3f2ea82a880e33f13,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
./Code/keepassxc-develop/src/thirdparty/ykcore/yubikey.h,83,5,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,"				char out[YUBIKEY_OTP_SIZE + 1]);",084a7be8f628f3cf355348ffcc7deeb2a49b19782ee54bd480f0917de6149a20,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
./Code/keepassxc-develop/src/zxcvbn/dict-src.h,5626,17,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,static unsigned char WordEndBits[10532] =,d526b5f24d5a3aaefd0104f47a8f7246642a9d26d4a5d89a28bf574e9465ea00,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
./Code/keepassxc-develop/src/zxcvbn/dict-src.h,20083,23,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,static const unsigned char ChildMap[13547*8] =,e3d5b5c668e918b440fab5f73e5d92771bdadf27b26b062c0137ea6e26e48832,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
./Code/keepassxc-develop/src/zxcvbn/dict-src.h,22798,23,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,static const unsigned char EndCountLge[310] =,3299494333f73001fae0e0ff8bd366629dd64ca84a6a270d19076dd1a2e57a40,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
./Code/keepassxc-develop/src/zxcvbn/dict-src.h,22809,23,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,static const unsigned char EndCountSml[84251] =,fa65d6328f518b5ecf7e3a6a2abe1dd5e3241ab6ca5a3f6e5f613e605996c910,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
./Code/keepassxc-develop/src/zxcvbn/dict-src.h,24867,14,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,"static const char CharSet[60] = ""!#$%'(*+,-./0123456789:;=?@[\\]_`abcdefghijklmnopqrstuvwxyz|"";",58a15bf3e5d0fdfe2ad2318dbf25f2ab1620037c5c62d36b9bab00ac636d84df,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
./Code/keepassxc-develop/src/zxcvbn/zxcvbn.c,255,40,2,2,misc,fopen,"Check when opening files - can an attacker redirect it (via symlinks), force the opening of special file type (e.g., device files), move things around to create a race condition, control its ancestors, or change its contents? (CWE-362).",,,CWE-362,"#define MyOpenFile(f, name)       (f = fopen(name, ""rb""))",49a69fa70b1f18b237ff2ab6cadebce5158268306419a6fec38a671414ce01bb,2.0.19,FF1040,https://cwe.mitre.org/data/definitions/362.html
./Code/keepassxc-develop/src/zxcvbn/zxcvbn.c,266,7,2,2,misc,open,"Check when opening files - can an attacker redirect it (via symlinks), force the opening of special file type (e.g., device files), move things around to create a race condition, control its ancestors, or change its contents? (CWE-362).",,,CWE-362,"    f.open(Name, std::ifstream::in | std::ifstream::binary);",c5b60dfa0cef6a0ea0bd8f4bf34e0a91267f6a1ddd457660f5a5649ccc40e447,2.0.19,FF1040,https://cwe.mitre.org/data/definitions/362.html
./Code/keepassxc-develop/src/zxcvbn/zxcvbn.c,690,25,2,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120).,Make sure destination can always hold the source data.,,CWE-120,"                        memcpy(wrk.PossChars, PossChars, sizeof wrk.PossChars);",d885dde9f0b0e727ae4e13e7e195c2e08b54c1d2b019a78daeda7b6171991c2b,2.0.19,FF1004,https://cwe.mitre.org/data/definitions/120.html
./Code/keepassxc-develop/src/zxcvbn/zxcvbn.c,747,13,2,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120).,Make sure destination can always hold the source data.,,CWE-120,"            memcpy(Extra->UnLeet, Wrk->UnLeet, sizeof Extra->UnLeet);",4e7a603b611aeaaf31280d509d73a5675bead1619a968e87c9843d6ee746f5b9,2.0.19,FF1004,https://cwe.mitre.org/data/definitions/120.html
./Code/keepassxc-develop/src/zxcvbn/zxcvbn.c,748,13,2,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120).,Make sure destination can always hold the source data.,,CWE-120,"            memcpy(Extra->Leeted, Wrk->Leeted, sizeof Extra->Leeted);",1b93b59e9ff9659f72fe1101406492cabcacec317b2c73b9d745db3a2a70b540,2.0.19,FF1004,https://cwe.mitre.org/data/definitions/120.html
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
